student_id,academic_year,subject_code,subject_name,internal_marks,external_mark
S232-25,2024-2025,SUB04,Social Studies,31,45
S587-25,2024-2025,SUB05,Computer Science,23,35
S793-25,2024-2025,SUB05,Computer Science,23,35
S947-25,2024-2025,SUB04,Social Studies,31,44
S197-25,2024-2025,SUB04,Social Studies,31,43
S136-25,2024-2025,SUB04,Social Studies,31,42
S132-24,2023-2024,SUB02,Science,31,52
S848-24,2023-2024,SUB05,Computer Science,23,35
S583-24,2023-2024,SUB05,Computer Science,23,35
S062-24,2023-2024,SUB05,Computer Science,22,35
S045-25,2024-2025,SUB04,Social Studies,31,38
S286-24,2023-2024,SUB04,Social Studies,31,35
S702-24,2023-2024,SUB04,Social Studies,31,35
S875-24,2023-2024,SUB04,Social Studies,31,33
S616-25,2024-2025,SUB05,Computer Science,22,35
S553-25,2024-2025,SUB04,Social Studies,31,32
S460-24,2023-2024,SUB05,Computer Science,22,35
S492-25,2024-2025,SUB05,Computer Science,22,35
S224-24,2023-2024,SUB04,Social Studies,31,28
S418-24,2023-2024,SUB04,Social Studies,31,28
S349-25,2024-2025,SUB05,Computer Science,22,35
S146-25,2024-2025,SUB05,Computer Science,21,35
S477-25,2024-2025,SUB04,Social Studies,31,25
S049-25,2024-2025,SUB04,Social Studies,31,24
S347-24,2023-2024,SUB04,Social Studies,31,24
S141-24,2023-2024,SUB03,English,31,31
S727-24,2023-2024,SUB04,Social Studies,31,24
S407-24,2023-2024,SUB05,Computer Science,21,35
S806-25,2024-2025,SUB04,Social Studies,31,23
S946-24,2023-2024,SUB04,Social Studies,31,23
S134-24,2023-2024,SUB05,Computer Science,21,35
S672-24,2023-2024,SUB04,Social Studies,31,21
S308-25,2024-2025,SUB05,Computer Science,21,35
S316-24,2023-2024,SUB05,Computer Science,21,35
S907-24,2023-2024,SUB04,Social Studies,31,14
S222-24,2023-2024,SUB04,Social Studies,31,13
S086-24,2023-2024,SUB04,Social Studies,31,11
S367-24,2023-2024,SUB05,Computer Science,21,35
S169-24,2023-2024,SUB05,Computer Science,20,35
S194-25,2024-2025,SUB05,Computer Science,20,35
S838-24,2023-2024,SUB05,Computer Science,20,35
S876-24,2023-2024,SUB04,Social Studies,31,
S059-24,2023-2024,SUB01,Mathematics,40,49
S099-24,2023-2024,SUB01,Mathematics,29,49
S878-25,2024-2025,SUB01,Mathematics,29,49
S204-24,2023-2024,SUB02,Science,31,20
S217-25,2024-2025,SUB02,Science,31,44
S238-25,2024-2025,SUB02,Science,31,44
S247-25,2024-2025,SUB03,English,31,41
S014-24,2023-2024,SUB01,Mathematics,26,49
S015-24,2023-2024,SUB01,Mathematics,25,49
S306-24,2023-2024,SUB02,Science,31,46
S313-24,2023-2024,SUB03,English,31,31
S224-24,2023-2024,SUB01,Mathematics,25,49
S316-24,2023-2024,SUB02,Science,31,38
S330-25,2024-2025,SUB03,English,31,27
S401-25,2024-2025,SUB01,Mathematics,25,49
S397-24,2023-2024,SUB03,English,31,46
S414-25,2024-2025,SUB02,Science,31,
S652-25,2024-2025,SUB01,Mathematics,23,49
S447-25,2024-2025,SUB02,Science,31,31
S238-25,2024-2025,SUB01,Mathematics,21,49
S481-24,2023-2024,SUB02,Science,31,23
S419-25,2024-2025,SUB01,Mathematics,19,49
S505-25,2024-2025,SUB02,Science,31,41
S510-24,2023-2024,SUB02,Science,31,36
S512-24,2023-2024,SUB02,Science,31,34
S185-25,2024-2025,SUB01,Mathematics,18,49
S539-25,2024-2025,SUB02,Science,31,51
S547-25,2024-2025,SUB02,Science,31,40
S571-25,2024-2025,SUB03,English,31,52
S778-24,2023-2024,SUB01,Mathematics,17,49
S610-25,2024-2025,SUB02,Science,31,42
S642-25,2024-2025,SUB02,Science,31,12
S647-25,2024-2025,SUB03,English,31,30
S664-25,2024-2025,SUB02,Science,31,53
S698-24,2023-2024,SUB03,English,31,31
S924-25,2024-2025,SUB01,Mathematics,17,49
S705-24,2023-2024,SUB02,Science,31,16
S211-25,2024-2025,SUB01,Mathematics,15,49
S725-24,2023-2024,SUB02,Science,31,49
S091-24,2023-2024,SUB01,Mathematics,13,49
S921-25,2024-2025,SUB01,Mathematics,13,49
S737-25,2024-2025,SUB03,English,31,28
S741-25,2024-2025,SUB03,English,31,52
S764-24,2023-2024,SUB03,English,31,15
S769-25,2024-2025,SUB03,English,31,15
S130-24,2023-2024,SUB01,Mathematics,12,49
S781-24,2023-2024,SUB03,English,31,24
S221-24,2023-2024,SUB01,Mathematics,12,49
S799-24,2023-2024,SUB02,Science,31,25
S417-25,2024-2025,SUB01,Mathematics,8,49
S361-24,2023-2024,SUB01,Mathematics,7,49
S067-25,2024-2025,SUB01,Mathematics,34,48
S861-24,2023-2024,SUB02,Science,31,27
S081-25,2024-2025,SUB01,Mathematics,31,48
S907-24,2023-2024,SUB02,Science,31,20
S915-25,2024-2025,SUB03,English,31,31
S924-25,2024-2025,SUB03,English,31,15
S942-24,2023-2024,SUB02,Science,31,22
S117-25,2024-2025,SUB01,Mathematics,31,48
S954-24,2023-2024,SUB02,Science,31,24
S247-25,2024-2025,SUB01,Mathematics,30,48
S963-25,2024-2025,SUB03,English,31,46
S964-25,2024-2025,SUB02,Science,31,26
S964-25,2024-2025,SUB03,English,31,33
S576-24,2023-2024,SUB01,Mathematics,29,48
S777-25,2024-2025,SUB01,Mathematics,29,48
S436-25,2024-2025,SUB01,Mathematics,27,48
S709-24,2023-2024,SUB01,Mathematics,26,48
S002-25,2024-2025,SUB03,English,30,16
S240-24,2023-2024,SUB01,Mathematics,25,48
S917-25,2024-2025,SUB05,Computer Science,20,35
S698-24,2023-2024,SUB05,Computer Science,20,35
S170-24,2023-2024,SUB05,Computer Science,19,35
S024-25,2024-2025,SUB05,Computer Science,19,35
S006-25,2024-2025,SUB03,English,30,33
S122-24,2023-2024,SUB05,Computer Science,19,35
S372-25,2024-2025,SUB05,Computer Science,19,35
S766-25,2024-2025,SUB05,Computer Science,19,35
S051-25,2024-2025,SUB05,Computer Science,18,35
S869-24,2023-2024,SUB05,Computer Science,18,35
S012-24,2023-2024,SUB03,English,30,51
S236-24,2023-2024,SUB05,Computer Science,18,35
S654-25,2024-2025,SUB05,Computer Science,18,35
S495-25,2024-2025,SUB05,Computer Science,18,35
S562-24,2023-2024,SUB05,Computer Science,18,35
S500-24,2023-2024,SUB05,Computer Science,18,35
S418-24,2023-2024,SUB05,Computer Science,17,35
S896-25,2024-2025,SUB05,Computer Science,17,35
S025-25,2024-2025,SUB05,Computer Science,17,35
S019-24,2023-2024,SUB02,Science,30,24
S326-25,2024-2025,SUB05,Computer Science,17,35
S619-24,2023-2024,SUB05,Computer Science,17,35
S309-25,2024-2025,SUB05,Computer Science,16,35
S912-24,2023-2024,SUB05,Computer Science,16,35
S984-25,2024-2025,SUB05,Computer Science,16,35
S251-25,2024-2025,SUB05,Computer Science,16,35
S995-25,2024-2025,SUB05,Computer Science,16,35
S674-25,2024-2025,SUB05,Computer Science,16,35
S001-24,2023-2024,SUB05,Computer Science,16,35
S282-24,2023-2024,SUB05,Computer Science,15,35
S282-24,2023-2024,SUB05,Computer Science,15,35
S759-24,2023-2024,SUB05,Computer Science,15,35
S939-24,2023-2024,SUB05,Computer Science,14,35
S598-25,2024-2025,SUB05,Computer Science,14,35
S302-24,2023-2024,SUB05,Computer Science,14,35
S845-25,2024-2025,SUB05,Computer Science,14,35
S494-24,2023-2024,SUB05,Computer Science,14,35
S990-25,2024-2025,SUB05,Computer Science,14,35
S359-24,2023-2024,SUB05,Computer Science,14,35
S831-25,2024-2025,SUB05,Computer Science,14,35
S820-25,2024-2025,SUB05,Computer Science,13,35
S240-24,2023-2024,SUB05,Computer Science,13,35
S175-24,2023-2024,SUB05,Computer Science,13,35
S910-25,2024-2025,SUB01,Mathematics,25,48
S242-25,2024-2025,SUB05,Computer Science,13,35
S854-24,2023-2024,SUB05,Computer Science,13,35
S998-25,2024-2025,SUB05,Computer Science,13,35
S214-25,2024-2025,SUB05,Computer Science,12,35
S947-25,2024-2025,SUB05,Computer Science,12,35
S284-24,2023-2024,SUB05,Computer Science,12,35
S513-25,2024-2025,SUB05,Computer Science,12,35
S186-24,2023-2024,SUB05,Computer Science,12,35
S733-25,2024-2025,SUB05,Computer Science,12,35
S414-25,2024-2025,SUB05,Computer Science,12,35
S618-25,2024-2025,SUB05,Computer Science,12,35
S914-25,2024-2025,SUB05,Computer Science,12,35
S054-24,2023-2024,SUB03,English,30,25
S752-25,2024-2025,SUB05,Computer Science,11,35
S237-24,2023-2024,SUB05,Computer Science,11,35
S262-24,2023-2024,SUB01,Mathematics,23,48
S121-25,2024-2025,SUB03,English,30,14
S481-24,2023-2024,SUB01,Mathematics,23,48
S148-25,2024-2025,SUB02,Science,30,25
S149-25,2024-2025,SUB02,Science,30,
S920-25,2024-2025,SUB04,Social Studies,30,50
S555-24,2023-2024,SUB04,Social Studies,30,50
S711-25,2024-2025,SUB04,Social Studies,30,50
S081-25,2024-2025,SUB04,Social Studies,30,50
S271-25,2024-2025,SUB04,Social Studies,30,50
S664-25,2024-2025,SUB05,Computer Science,10,35
S018-24,2023-2024,SUB05,Computer Science,10,35
S352-25,2024-2025,SUB04,Social Studies,30,52
S804-25,2024-2025,SUB04,Social Studies,30,52
S093-24,2023-2024,SUB05,Computer Science,10,35
S974-24,2023-2024,SUB05,Computer Science,9,35
S130-24,2023-2024,SUB04,Social Studies,30,49
S325-24,2023-2024,SUB05,Computer Science,9,35
S586-25,2024-2025,SUB05,Computer Science,9,35
S649-24,2023-2024,SUB05,Computer Science,9,35
S120-25,2024-2025,SUB04,Social Studies,30,46
S319-25,2024-2025,SUB05,Computer Science,9,35
S253-24,2023-2024,SUB04,Social Studies,30,45
S436-25,2024-2025,SUB05,Computer Science,9,35
S683-24,2023-2024,SUB04,Social Studies,30,45
S510-24,2023-2024,SUB05,Computer Science,8,35
S094-24,2023-2024,SUB05,Computer Science,8,35
S783-24,2023-2024,SUB05,Computer Science,8,35
S515-24,2023-2024,SUB04,Social Studies,30,42
S603-25,2024-2025,SUB05,Computer Science,7,35
S356-24,2023-2024,SUB05,Computer Science,7,35
S523-25,2024-2025,SUB05,Computer Science,7,35
S421-24,2023-2024,SUB05,Computer Science,7,35
S913-25,2024-2025,SUB05,Computer Science,6,35
S924-25,2024-2025,SUB05,Computer Science,6,35
S269-24,2023-2024,SUB05,Computer Science,6,35
S293-24,2023-2024,SUB04,Social Studies,30,35
S507-25,2024-2025,SUB05,Computer Science,6,35
S717-24,2023-2024,SUB05,Computer Science,5,35
S195-25,2024-2025,SUB05,Computer Science,5,35
S668-25,2024-2025,SUB05,Computer Science,5,35
S677-25,2024-2025,SUB05,Computer Science,5,35
S292-25,2024-2025,SUB04,Social Studies,30,33
S898-24,2023-2024,SUB05,Computer Science,5,35
S508-25,2024-2025,SUB04,Social Studies,30,31
S429-24,2023-2024,SUB05,Computer Science,5,35
S840-25,2024-2025,SUB04,Social Studies,30,29
S415-24,2023-2024,SUB05,Computer Science,5,35
S556-24,2023-2024,SUB05,Computer Science,,35
S171-25,2024-2025,SUB02,Science,30,34
S171-25,2024-2025,SUB03,English,30,35
S308-25,2024-2025,SUB04,Social Studies,30,24
S734-25,2024-2025,SUB05,Computer Science,,35
S898-24,2023-2024,SUB04,Social Studies,30,24
S775-24,2023-2024,SUB05,Computer Science,,35
S358-25,2024-2025,SUB04,Social Studies,30,23
S542-25,2024-2025,SUB04,Social Studies,30,23
S031-24,2023-2024,SUB04,Social Studies,30,22
S891-24,2023-2024,SUB05,Computer Science,,35
S175-24,2023-2024,SUB03,English,30,28
S935-24,2023-2024,SUB05,Computer Science,,35
S175-24,2023-2024,SUB04,Social Studies,30,21
S246-25,2024-2025,SUB04,Social Studies,30,21
S041-25,2024-2025,SUB04,Social Studies,30,20
S885-24,2023-2024,SUB04,Social Studies,30,19
S530-24,2023-2024,SUB04,Social Studies,30,18
S642-25,2024-2025,SUB05,Computer Science,,35
S389-24,2023-2024,SUB04,Social Studies,30,17
S693-25,2024-2025,SUB05,Computer Science,,35
S262-24,2023-2024,SUB05,Computer Science,,35
S761-24,2023-2024,SUB04,Social Studies,30,13
S079-25,2024-2025,SUB04,Social Studies,30,11
S424-25,2024-2025,SUB04,Social Studies,30,11
S454-25,2024-2025,SUB05,Computer Science,,35
S751-24,2023-2024,SUB04,Social Studies,30,11
S155-25,2024-2025,SUB05,Computer Science,,35
S197-25,2024-2025,SUB01,Mathematics,21,48
S601-25,2024-2025,SUB05,Computer Science,,35
S020-24,2023-2024,SUB04,Social Studies,30,
S146-25,2024-2025,SUB04,Social Studies,30,
S489-25,2024-2025,SUB05,Computer Science,31,35
S402-24,2023-2024,SUB04,Social Studies,30,
S186-24,2023-2024,SUB03,English,30,20
S187-24,2023-2024,SUB03,English,30,14
S770-24,2023-2024,SUB01,Mathematics,21,48
S208-25,2024-2025,SUB02,Science,30,23
S306-24,2023-2024,SUB01,Mathematics,20,48
S225-24,2023-2024,SUB03,English,30,26
S227-24,2023-2024,SUB02,Science,30,22
S387-25,2024-2025,SUB01,Mathematics,20,48
S675-24,2023-2024,SUB01,Mathematics,20,48
S251-25,2024-2025,SUB03,English,30,39
S273-24,2023-2024,SUB03,English,30,41
S167-25,2024-2025,SUB01,Mathematics,19,48
S288-24,2023-2024,SUB02,Science,30,21
S438-24,2023-2024,SUB01,Mathematics,18,48
S904-24,2023-2024,SUB01,Mathematics,16,48
S318-25,2024-2025,SUB03,English,30,44
S810-25,2024-2025,SUB01,Mathematics,15,48
S331-24,2023-2024,SUB02,Science,30,18
S507-25,2024-2025,SUB01,Mathematics,14,48
S622-24,2023-2024,SUB01,Mathematics,14,48
S375-24,2023-2024,SUB03,English,30,42
S396-24,2023-2024,SUB02,Science,30,19
S409-24,2023-2024,SUB02,Science,30,52
S203-24,2023-2024,SUB01,Mathematics,12,48
S649-24,2023-2024,SUB01,Mathematics,12,48
S255-25,2024-2025,SUB01,Mathematics,11,48
S269-24,2023-2024,SUB01,Mathematics,11,48
S439-24,2023-2024,SUB03,English,30,30
S931-24,2023-2024,SUB01,Mathematics,10,48
S805-25,2024-2025,SUB01,Mathematics,9,48
S465-24,2023-2024,SUB03,English,30,51
S490-24,2023-2024,SUB02,Science,30,29
S178-25,2024-2025,SUB01,Mathematics,8,48
S525-24,2023-2024,SUB03,English,30,41
S409-24,2023-2024,SUB01,Mathematics,,48
S693-25,2024-2025,SUB01,Mathematics,,48
S547-25,2024-2025,SUB03,English,30,46
S976-25,2024-2025,SUB01,Mathematics,29,47
S245-25,2024-2025,SUB01,Mathematics,26,47
S591-24,2023-2024,SUB02,Science,30,36
S599-24,2023-2024,SUB02,Science,30,39
S780-24,2023-2024,SUB01,Mathematics,23,47
S615-24,2023-2024,SUB02,Science,30,24
S633-25,2024-2025,SUB03,English,30,17
S937-24,2023-2024,SUB01,Mathematics,22,47
S634-25,2024-2025,SUB03,English,30,49
S656-25,2024-2025,SUB01,Mathematics,19,47
S970-25,2024-2025,SUB01,Mathematics,16,47
S673-24,2023-2024,SUB03,English,30,44
S380-25,2024-2025,SUB01,Mathematics,14,47
S691-24,2023-2024,SUB02,Science,30,53
S700-25,2024-2025,SUB02,Science,30,19
S708-25,2024-2025,SUB02,Science,30,53
S719-25,2024-2025,SUB03,English,30,35
S735-24,2023-2024,SUB02,Science,30,22
S757-24,2023-2024,SUB02,Science,30,15
S771-25,2024-2025,SUB02,Science,30,29
S780-24,2023-2024,SUB02,Science,30,32
S791-24,2023-2024,SUB03,English,30,39
S510-24,2023-2024,SUB01,Mathematics,14,47
S817-24,2023-2024,SUB03,English,30,53
S821-24,2023-2024,SUB02,Science,30,41
S828-25,2024-2025,SUB02,Science,30,34
S831-25,2024-2025,SUB02,Science,30,18
S844-24,2023-2024,SUB02,Science,30,21
S848-24,2023-2024,SUB03,English,30,26
S626-25,2024-2025,SUB01,Mathematics,14,47
S854-24,2023-2024,SUB03,English,30,44
S899-24,2023-2024,SUB01,Mathematics,14,47
S889-24,2023-2024,SUB03,English,30,26
S911-25,2024-2025,SUB03,English,30,28
S915-25,2024-2025,SUB02,Science,30,40
S936-25,2024-2025,SUB02,Science,30,48
S941-24,2023-2024,SUB03,English,30,30
S944-25,2024-2025,SUB03,English,30,39
S945-25,2024-2025,SUB02,Science,30,43
S967-24,2023-2024,SUB03,English,30,38
S973-25,2024-2025,SUB02,Science,30,23
S973-25,2024-2025,SUB03,English,30,45
S771-25,2024-2025,SUB02,Science,30,29
S296-25,2024-2025,SUB01,Mathematics,12,47
S124-25,2024-2025,SUB01,Mathematics,10,47
S029-24,2023-2024,SUB02,Science,29,18
S052-25,2024-2025,SUB02,Science,29,26
S066-25,2024-2025,SUB03,English,29,26
S076-25,2024-2025,SUB03,English,29,20
S715-24,2023-2024,SUB01,Mathematics,10,47
S064-25,2024-2025,SUB01,Mathematics,6,47
S099-24,2023-2024,SUB03,English,29,37
S126-25,2024-2025,SUB03,English,29,43
S082-25,2024-2025,SUB01,Mathematics,6,47
S154-24,2023-2024,SUB03,English,29,54
S156-25,2024-2025,SUB03,English,29,43
S844-24,2023-2024,SUB01,Mathematics,6,47
S212-24,2023-2024,SUB05,Computer Science,28,35
S111-25,2024-2025,SUB04,Social Studies,29,50
S103-25,2024-2025,SUB05,Computer Science,23,35
S258-25,2024-2025,SUB05,Computer Science,23,35
S548-24,2023-2024,SUB04,Social Studies,29,50
S771-25,2024-2025,SUB04,Social Studies,29,52
S744-25,2024-2025,SUB05,Computer Science,22,35
S129-25,2024-2025,SUB05,Computer Science,18,35
S561-24,2023-2024,SUB04,Social Studies,29,42
S360-24,2023-2024,SUB05,Computer Science,17,35
S209-24,2023-2024,SUB04,Social Studies,29,48
S191-25,2024-2025,SUB02,Science,29,33
S444-25,2024-2025,SUB04,Social Studies,29,48
S767-25,2024-2025,SUB04,Social Studies,29,46
S068-25,2024-2025,SUB04,Social Studies,29,43
S653-24,2023-2024,SUB04,Social Studies,29,43
S573-24,2023-2024,SUB05,Computer Science,16,35
S230-24,2023-2024,SUB04,Social Studies,29,38
S132-24,2023-2024,SUB05,Computer Science,12,35
S499-25,2024-2025,SUB05,Computer Science,12,35
S793-25,2024-2025,SUB04,Social Studies,29,38
S097-24,2023-2024,SUB05,Computer Science,11,35
S019-24,2023-2024,SUB01,Mathematics,40,46
S642-25,2024-2025,SUB04,Social Studies,29,37
S174-24,2023-2024,SUB05,Computer Science,11,35
S280-24,2023-2024,SUB04,Social Studies,29,36
S932-24,2023-2024,SUB05,Computer Science,10,35
S100-25,2024-2025,SUB04,Social Studies,29,35
S689-25,2024-2025,SUB05,Computer Science,9,35
S218-24,2023-2024,SUB05,Computer Science,8,35
S832-24,2023-2024,SUB05,Computer Science,30,35
S343-24,2023-2024,SUB05,Computer Science,30,35
S350-25,2024-2025,SUB04,Social Studies,29,34
S571-25,2024-2025,SUB01,Mathematics,40,46
S413-25,2024-2025,SUB05,Computer Science,30,35
S901-25,2024-2025,SUB04,Social Studies,29,33
S388-25,2024-2025,SUB04,Social Studies,29,32
S406-24,2023-2024,SUB05,Computer Science,30,35
S312-24,2023-2024,SUB05,Computer Science,30,35
S587-25,2024-2025,SUB04,Social Studies,29,31
S675-24,2023-2024,SUB04,Social Studies,29,31
S310-25,2024-2025,SUB05,Computer Science,25,35
S588-25,2024-2025,SUB04,Social Studies,29,29
S960-25,2024-2025,SUB04,Social Studies,29,28
S069-24,2023-2024,SUB01,Mathematics,33,46
S144-24,2023-2024,SUB04,Social Studies,29,27
S656-25,2024-2025,SUB04,Social Studies,29,26
S266-25,2024-2025,SUB04,Social Studies,29,25
S754-24,2023-2024,SUB04,Social Studies,29,25
S798-24,2023-2024,SUB04,Social Studies,29,24
S962-25,2024-2025,SUB04,Social Studies,29,23
S373-24,2023-2024,SUB05,Computer Science,25,35
S640-24,2023-2024,SUB05,Computer Science,23,35
S957-24,2023-2024,SUB05,Computer Science,19,35
S310-25,2024-2025,SUB04,Social Studies,29,18
S006-25,2024-2025,SUB05,Computer Science,18,35
S533-25,2024-2025,SUB04,Social Studies,29,17
S409-24,2023-2024,SUB05,Computer Science,16,35
S170-24,2023-2024,SUB04,Social Studies,29,16
S755-25,2024-2025,SUB05,Computer Science,13,35
S623-24,2023-2024,SUB04,Social Studies,29,15
S149-25,2024-2025,SUB04,Social Studies,29,12
S200-25,2024-2025,SUB04,Social Studies,29,11
S250-25,2024-2025,SUB05,Computer Science,12,35
S390-25,2024-2025,SUB04,Social Studies,29,
S156-25,2024-2025,SUB01,Mathematics,32,46
S481-24,2023-2024,SUB04,Social Studies,29,
S833-25,2024-2025,SUB04,Social Studies,29,
S218-24,2023-2024,SUB02,Science,29,50
S714-25,2024-2025,SUB01,Mathematics,31,46
S241-25,2024-2025,SUB02,Science,29,27
S249-25,2024-2025,SUB03,English,29,54
S255-25,2024-2025,SUB02,Science,29,48
S260-24,2023-2024,SUB02,Science,29,
S267-24,2023-2024,SUB02,Science,29,20
S279-24,2023-2024,SUB02,Science,29,31
S303-25,2024-2025,SUB03,English,29,42
S307-24,2023-2024,SUB02,Science,29,54
S313-24,2023-2024,SUB02,Science,29,19
S346-25,2024-2025,SUB02,Science,29,29
S439-24,2023-2024,SUB01,Mathematics,30,46
S349-25,2024-2025,SUB03,English,29,27
S373-24,2023-2024,SUB03,English,29,30
S379-24,2023-2024,SUB03,English,29,27
S389-24,2023-2024,SUB02,Science,29,14
S683-24,2023-2024,SUB01,Mathematics,30,46
S914-25,2024-2025,SUB01,Mathematics,25,46
S454-25,2024-2025,SUB03,English,29,33
S462-25,2024-2025,SUB03,English,29,45
S378-24,2023-2024,SUB01,Mathematics,23,46
S501-24,2023-2024,SUB03,English,29,19
S505-25,2024-2025,SUB03,English,29,33
S509-24,2023-2024,SUB03,English,29,
S510-24,2023-2024,SUB03,English,29,48
S519-25,2024-2025,SUB02,Science,29,46
S519-25,2024-2025,SUB03,English,29,12
S532-24,2023-2024,SUB03,English,29,38
S548-24,2023-2024,SUB02,Science,29,20
S747-25,2024-2025,SUB01,Mathematics,22,46
S559-25,2024-2025,SUB03,English,29,15
S096-25,2024-2025,SUB01,Mathematics,21,46
S566-25,2024-2025,SUB03,English,29,27
S575-25,2024-2025,SUB02,Science,29,15
S630-24,2023-2024,SUB01,Mathematics,21,46
S601-25,2024-2025,SUB03,English,29,55
S798-24,2023-2024,SUB01,Mathematics,21,46
S621-24,2023-2024,SUB02,Science,29,11
S621-24,2023-2024,SUB03,English,29,35
S136-25,2024-2025,SUB01,Mathematics,20,46
S667-25,2024-2025,SUB02,Science,29,46
S699-25,2024-2025,SUB03,English,29,13
S975-25,2024-2025,SUB01,Mathematics,19,46
S724-24,2023-2024,SUB03,English,29,29
S738-25,2024-2025,SUB02,Science,29,43
S738-25,2024-2025,SUB03,English,29,14
S755-25,2024-2025,SUB01,Mathematics,17,46
S756-24,2023-2024,SUB02,Science,29,15
S761-24,2023-2024,SUB02,Science,29,38
S063-24,2023-2024,SUB01,Mathematics,14,46
S788-25,2024-2025,SUB02,Science,29,12
S795-24,2023-2024,SUB02,Science,29,41
S805-25,2024-2025,SUB02,Science,29,45
S300-25,2024-2025,SUB01,Mathematics,13,46
S859-24,2023-2024,SUB03,English,29,44
S866-25,2024-2025,SUB02,Science,29,41
S435-24,2023-2024,SUB01,Mathematics,11,46
S568-25,2024-2025,SUB01,Mathematics,,46
S876-24,2023-2024,SUB03,English,29,36
S795-24,2023-2024,SUB01,Mathematics,40,45
S166-25,2024-2025,SUB01,Mathematics,29,45
S886-24,2023-2024,SUB03,English,29,27
S904-24,2023-2024,SUB03,English,29,54
S920-25,2024-2025,SUB02,Science,29,27
S146-25,2024-2025,SUB01,Mathematics,28,45
S947-25,2024-2025,SUB02,Science,29,31
S264-24,2023-2024,SUB01,Mathematics,27,45
S505-25,2024-2025,SUB01,Mathematics,24,45
S712-25,2024-2025,SUB01,Mathematics,24,45
S756-24,2023-2024,SUB02,Science,29,15
S952-25,2024-2025,SUB01,Mathematics,24,45
S208-25,2024-2025,SUB01,Mathematics,21,45
S014-24,2023-2024,SUB02,Science,28,10
S547-25,2024-2025,SUB01,Mathematics,19,45
S028-25,2024-2025,SUB02,Science,28,10
S031-24,2023-2024,SUB02,Science,28,44
S048-25,2024-2025,SUB03,English,28,33
S053-24,2023-2024,SUB02,Science,28,46
S057-24,2023-2024,SUB03,English,28,34
S061-25,2024-2025,SUB03,English,28,47
S080-25,2024-2025,SUB02,Science,28,36
S090-25,2024-2025,SUB03,English,28,19
S097-24,2023-2024,SUB03,English,28,20
S120-25,2024-2025,SUB02,Science,28,28
S957-24,2023-2024,SUB01,Mathematics,19,45
S228-25,2024-2025,SUB01,Mathematics,18,45
S148-25,2024-2025,SUB03,English,28,18
